;;Assault at the national level, number of police-recorded offences ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Definitions:;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;" ""Serious Assault"" means the intentional or reckless application of serious physical force inflicted upon the body of a person resulting in serious bodily injury. Serious physical force, at minimum, includes being shot, stabbed, cut, hit by an object or poisoned. ""Serious Assault"" should exclude the application of minor physical force (such as hitting, slapping or pushing), resulting in no injury or minor bodily injury. ""Sexual assault"", ""Threat"" and ""Assault leading to death"" should also be excluded.";;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;    ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Data supplied by countries ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;may not exactly reflect the definition;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; provided by UNODC.;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Data interpretation;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;: When using the figures, any cross-national comparison should be conducted with caution because of the differences that exist between the legal definitions of offences in countries, the different methods of offence counting and recording and differences in the share of criminal offences that are not reported to or detected by law enforcement authorities (i.e. the dark figure).;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Dowload full Dataset;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Count;;;;;;;;;;;;;;Rate per 100,000 population;;;;;;;;;;;;;
Asia;South-Eastern Asia;Malaysia;;;4,246;5,716;;;;;;;;;;;;;16.46;21.76;;;;;;;;;;
Asia;South-Eastern Asia;Myanmar;;;;;;;2,886;2,681;2,228;2,312;2,508;5,480;4,864;;;;;;;;5.62;5.18;4.27;4.40;4.73;10.26;9.02;
Asia;South-Eastern Asia;Singapore;593;549;607;636;403;441;406;429;406;452;476;513;473;;13.94;12.55;13.50;13.78;8.52;9.09;8.18;8.45;7.82;8.53;8.81;9.32;8.44;
Asia;South-Eastern Asia;Thailand*;;;28,245;25,798;26,620;18,804;18,359;9,112;13,322;13,654;12,491;12,675;13,677;;;;42.88;38.98;40.12;28.30;27.59;13.66;19.91;20.33;18.52;18.72;20.13;
Asia;Southern Asia;Bangladesh;;;570;570;;;;;;;;;;;;;0.40;0.39;;;;;;;;;;
Asia;Southern Asia;Bhutan;;;;;;34;37;67;37;45;13;;;;;;;;;4.89;5.23;9.30;5.05;6.05;1.72;;;
Asia;Southern Asia;India;;276,868;270,861;264,748;273,067;284,969;279,214;289,022;302,847;332,324;334,669;;;;;24.58;23.67;22.78;23.15;23.81;23.00;23.48;24.28;26.30;26.16;;;
Asia;Southern Asia;Maldives;;;;;1,157;1,495;1,795;1,478;1,249;1,264;1,289;;;;;;;;366.70;465.69;549.41;444.41;368.85;366.57;367.12;;;
Asia;Southern Asia;Nepal;;;1,047;1,047;;;;;;;;;;;;;4.10;4.06;;;;;;;;;;
Asia;Southern Asia;Sri Lanka;22,178;21,172;;;;50,466;59,267;64,616;66,474;66,137;64,936;;;;115.41;109.28;;;;252.97;295.17;319.86;327.21;323.85;316.42;;;
Asia;Western Asia;Armenia;;190;180;178;164;201;166;155;161;157;176;198;163;;;6.28;5.97;5.93;5.49;6.76;5.60;5.23;5.42;5.27;5.88;6.59;5.40;
Asia;Western Asia;Azerbaijan;155;171;165;160;;;184;172;153;132;132;160;;;1.85;2.02;1.93;1.85;;;2.05;1.89;1.66;1.41;1.39;1.66;;
Asia;Western Asia;Bahrain;2,701;3,837;3,528;3,455;2,634;3,654;;;;;;;;;354.65;474.88;406.91;367.24;256.58;327.48;;;;;;;;
Asia;Western Asia;Cyprus;135;172;132;134;142;167;219;173;164;148;132;134;141;;13.53;16.93;12.78;12.78;13.36;15.51;20.08;15.67;14.69;13.11;11.56;11.62;12.10;
Asia;Western Asia;Georgia;;371;368;271;157;200;134;126;;;;228;;;;8.20;8.22;6.12;3.58;4.60;3.12;2.96;;;;5.65;;
Asia;Western Asia;Iraq (Central Iraq);;;;;;13,321;17,084;25,847;28,344;32,954;27,935;25,008;;;;;;;;53.62;66.92;98.30;104.42;117.38;96.15;83.23;;
Asia;Western Asia;Israel;;50,171;51,114;50,866;45,025;45,432;;46,007;43,069;;;;;;;775.44;774.02;753.03;650.58;640.45;;620.01;569.44;;;;;
Asia;Western Asia;Jordan;;;14,677;15,694;;;;;;;;;;;;;275.21;283.79;;;;;;;;;;
Asia;Western Asia;Kuwait;;641;595;632;732;644;686;;;;;;;;;29.59;26.29;26.45;28.83;23.81;23.81;;;;;;;
Asia;Western Asia;Lebanon;;;;;;7,950;9,100;9,496;8,956;8,658;8,222;8,514;7,769;;;;;;;193.46;217.61;218.95;195.05;175.82;155.51;151.71;132.79;
Asia;Western Asia;Oman;;;;;1,790;2,083;;;;;;;;;;;;;69.01;78.54;;;;;;;;
Asia;Western Asia;Qatar;291;298;;;;;;;;;;;;;43.55;40.71;;;;;;;;;;;;
Asia;Western Asia;Saudi Arabia;;;;;;;;;;;;;437;;;;;;;;;;;;;;1.39;
Asia;Western Asia;State of Palestine*;5,283;5,812;6,572;;;;263;286;340;347;;;;;153.43;165.72;183.60;;;;6.64;7.03;8.13;8.07;;;;
Asia;Western Asia;Syrian Arab Republic;5,390;6,365;6,157;5,543;653;559;;;;;;;;;31.15;36.02;33.95;29.60;3.36;2.78;;;;;;;;
Asia;Western Asia;Turkey;91,997;97,145;105,721;138,937;121,913;166,430;194,059;220,882;238,395;262,330;;;;;139.26;145.05;155.79;202.22;175.38;236.59;272.32;305.46;324.27;350.48;;;;
Asia;Western Asia;United Arab Emirates;;;717;758;;;;;;378;311;316;320;;;;16.00;14.66;;;;;;4.22;3.44;3.48;3.49;
Asia;Western Asia;Yemen;;;;;;;25;;;;;;;;;;;;;;0.11;;;;;;;
Europe;Eastern Europe;Belarus;4,032;1,970;1,915;1,726;1,657;1,442;1,318;1,158;1,003;907;852;830;;;41.32;20.32;19.86;17.99;17.34;15.14;13.87;12.20;10.57;9.56;8.97;8.74;;
Europe;Eastern Europe;Bulgaria;3,806;3,711;3,656;2,976;3,173;3,216;3,122;3,038;2,462;2,410;2,470;2,533;2,520;;48.76;47.93;47.59;39.03;41.92;42.80;41.85;41.01;33.47;33.00;34.06;35.17;35.25;
Europe;Eastern Europe;Czechia;;23,579;21,684;19,171;19,551;17,875;16,887;18,073;19,409;18,358;18,689;16,949;15,669;;;230.89;211.95;186.64;189.26;171.91;161.44;172.02;184.25;174.09;177.23;160.77;148.62;
Europe;Eastern Europe;Hungary;11,442;12,514;12,339;11,516;11,148;12,757;12,787;14,569;14,212;13,973;13,377;13,475;;;112.82;123.69;122.22;114.26;110.77;126.93;127.42;145.48;142.28;140.31;134.79;136.26;;
